Id,SalePrice
2735,140127.88366701652
2736,139301.9050656486
2737,123588.40498879785
2738,130061.60661431728
2739,145015.41190900945
2740,138395.82083311933
2741,152235.53862899845
2742,149291.6828355058
2743,164058.3281099375
2744,167419.6263209266
2745,139895.7481767526
2746,143315.40161997406
2747,152690.82218142843
2748,113508.2597939372
2749,128691.96105358191
2750,114333.21142623154
2751,135325.23292697023
2752,176299.78659944923
2753,158539.99056581408
2754,236242.70405643398
2755,140256.45454753668
2756,91152.21323781088
2757,55493.862016482744
2758,79947.2397925884
2759,175200.74113021954
2760,132596.24096334376
2761,142421.36086574954
2762,135796.18778448016
2763,180876.15736678266
2764,134542.4480156632
2765,272903.4430825893
2766,132282.64858516026
2767,80452.22876058472
2768,129830.09041106142
2769,144963.12642398046
2770,136124.6404436907
2771,98285.52169797476
2772,99696.77512832195
2773,177494.38139500166
2774,159604.2560413588
2775,122996.08848777239
2776,141143.44299712207
2777,156587.08819412603
2778,112682.36649071914
2779,134804.92391483055
2780,101759.94306012953
2781,95469.58866592415
2782,95201.5769779419
2783,105070.84547564352
2784,130980.62667925376
2785,137744.53899016674
2786,50188.29152308917
2787,123817.03005562886
2788,69657.50721079251
2789,167040.45983669802
2790,88975.555960658
2791,116117.14767812134
2792,78173.63977069617
2793,164547.7564650625
2794,97164.7662009839
2795,121896.13094577752
2796,97541.01233454549
2797,250823.2162368059
2798,119720.34468595579
2799,134777.29658419383
2800,65513.80230655882
2801,115972.58509691176
2802,132277.7186247782
2803,185691.33367930667
2804,123970.66481522645
2805,103950.42388894025
2806,73787.9944110671
2807,260204.01550849015
2808,157683.3126018208
2809,133882.33574620646
2810,129363.97847066913
2811,164547.1025483891
2812,185179.12699402147
2813,152550.72217644088
2814,155893.00139704952
2815,111320.52089252614
2816,234500.81912696664
2817,154480.38212040754
2818,133490.90446209104
2819,163253.49448710098
2820,139403.95587734052
2821,97884.79849232163
2822,172331.68448812014
2823,340923.21604747884
2824,183829.37889140262
2825,147425.69793560007
2826,137365.65767925396
2827,132427.7382936452
2828,249942.8276580847
2829,205387.9393732741
2830,228799.7731765213
2831,185640.10342208145
2832,259251.364105589
2833,321817.87269644067
2834,238641.86340919626
2835,229444.42722615704
2836,197346.99656952138
2837,158078.99442059407
2838,151116.61332460784
2839,167368.20374498318
2840,212484.79589502933
2841,202557.25178794132
2842,225258.310278803
2843,154883.09461640322
2844,171400.81688300997
2845,125920.86127778352
2846,209184.17034485354
2847,217897.59819474712
2848,218380.2277713149
2849,197443.67296135577
2850,268996.5318862954
2851,209640.3108943759
2852,227523.72543136962
2853,230244.13050763868
2854,136335.69873542048
2855,205813.81926311145
2856,203962.99569693464
2857,192486.765811085
2858,213462.65595507505
2859,77396.03864609345
2860,145230.32094888855
2861,130255.76540656807
2862,181346.85954513086
2863,155911.1107969283
2864,263191.9285651895
2865,144569.03074025188
2866,130528.82928400266
2867,95332.2626413852
2868,102660.99354086677
2869,94789.95060245553
2870,106367.17369768792
2871,63460.696272119414
2872,35998.73308349319
2873,79609.92512240435
2874,151857.81317410409
2875,127938.84770673502
2876,156800.9405419305
2877,158893.00211761787
2878,162158.57794179057
2879,151375.84594517364
2880,107562.76335059572
2881,146794.14190749289
2882,205038.78429159464
2883,213631.7965347916
2884,179954.60982339748
2885,184541.9485193009
2886,255146.43744397745
2887,110255.25782789208
2888,145001.07355588907
2889,31907.243371382356
2890,83610.44624548825
2891,159295.7672717768
2892,5727.644990110537
2893,73220.3761306738
2894,9214.646672953153
2895,351186.1486096331
2896,292255.9707228518
2897,225386.74675784796
2898,126159.20554276055
2899,204453.10979010176
2900,161051.28084793128
2901,233235.77865719923
2902,171228.6094816462
2903,315911.9261744858
2904,358078.80774855614
2905,71711.38808968943
2906,190626.9456239721
2907,105716.90530766116
2908,109978.30599335767
2909,125806.03151249734
2910,72370.63706635381
2911,72440.55352639151
2912,147956.67904524913
2913,77235.4704695621
2914,69798.08377378224
2915,81535.87825525354
2916,81833.85877336992
2917,182711.79812825797
2918,106617.57522588712
2919,222696.7409419344
